#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
9910,2579.354903870875,1564.4177425515347,746.6516117749927
9915,2599.0879173276635,1590.52622464866,759.1124396655171
9920,2576.210655327959,1597.3502025456196,762.3693281275283
9925,2466.644013808976,1607.0740395132223,767.0102359535008
9930,2359.584897495092,1648.7842756555406,786.9173325020122
9935,2499.378236115189,1593.0624838692775,760.3229232744951
9940,2414.582958940897,1694.1031320217826,808.5467197361827
9945,2477.319603306403,1715.862907076702,818.9320347800522
9950,2251.5883936793734,1918.6752791526087,915.7285491505717
9955,2491.04589635343,1655.3497637865682,790.0508512302811
9960,2431.744079052012,1661.8396050414672,793.1482658794085
9965,2481.1887120342417,1623.8654960445824,775.0243154043908
9970,2287.170487563603,1813.3183620842626,865.4447216273528
9975,2511.163594418781,1558.6640818158132,743.9055549226035
9980,2313.3591547745664,1742.0795378221917,831.4444789111855
9985,2503.5745112338186,1530.5903943313929,730.506791000045
9990,2406.5602547123785,1670.673597754948,797.3644766257604
9995,2474.864834844025,1591.3159900862847,759.4893720032728
10000,2449.6488106727393,1541.1931019190602,735.5671585055932
